code	url	creator	created_t	created_datetime	last_modified_t	last_modified_datetime	last_modified_by	last_updated_t	last_updated_datetime	product_name	abbreviated_product_name	generic_name	quantity	packaging	packaging_tags	packaging_en	packaging_text	brands	brands_tags	brands_en	categories	categories_tags	categories_en	origins	origins_tags	origins_en	manufacturing_places	manufacturing_places_tags	labels	labels_tags	labels_en	emb_codes	emb_codes_tags	first_packaging_code_geo	cities	cities_tags	purchase_places	stores	countries	countries_tags	countries_en	ingredients_text	ingredients_tags	ingredients_analysis_tags	allergens	allergens_en	traces	traces_tags	traces_en	serving_size	serving_quantity	no_nutrition_data	additives_n	additives	additives_tags	additives_en	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	food_groups	food_groups_tags	food_groups_en	states	states_tags	states_en	brand_owner	environmental_score_score	environmental_score_grade	nutrient_levels_tags	product_quantity	owner	data_quality_errors_tags	unique_scans_n	popularity_tags	completeness	last_image_t	last_image_datetime	main_category	main_category_en	image_url	image_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	butyric-acid_100g	caproic-acid_100g	caprylic-acid_100g	capric-acid_100g	lauric-acid_100g	myristic-acid_100g	palmitic-acid_100g	stearic-acid_100g	arachidic-acid_100g	behenic-acid_100g	lignoceric-acid_100g	cerotic-acid_100g	montanic-acid_100g	melissic-acid_100g	unsaturated-fat_100g	monounsaturated-fat_100g	omega-9-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	alpha-linolenic-acid_100g	eicosapentaenoic-acid_100g	docosahexaenoic-acid_100g	linoleic-acid_100g	arachidonic-acid_100g	gamma-linolenic-acid_100g	dihomo-gamma-linolenic-acid_100g	oleic-acid_100g	elaidic-acid_100g	gondoic-acid_100g	mead-acid_100g	erucic-acid_100g	nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	added-sugars_100g	sucrose_100g	glucose_100g	fructose_100g	lactose_100g	maltose_100g	maltodextrins_100g	starch_100g	polyols_100g	erythritol_100g	fiber_100g	soluble-fiber_100g	insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	added-salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	fruits-vegetables-nuts-estimate-from-ingredients_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g	sulphate_100g	nitrate_100g	acidity_100g
000000000054	http://world-en.openfoodfacts.org/product/000000000054/limonade-artisanale-a-la-rose	kiliweb	1582569031	2020-02-24T18:30:31Z	1733085204	2024-12-01T20:33:24Z		1740205422	2025-02-22T06:23:42Z	Limonade artisanale a la rose																													en:fr	en:france	France																	unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-to-be-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo to be selected,Ingredients photo to be selected,Front photo selected,Photos uploaded			unknown							0.1625	1733085204	2024-12-01T20:33:24Z			https://images.openfoodfacts.org/images/products/000/000/000/0054/front_en.6.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0054/front_en.6.200.jpg																																																																																																																											
000000000063	http://world-en.openfoodfacts.org/product/000000000063/mozzarella-schnittfest-gerieben-45-fett-gut-gunstig	kiliweb	1673620307	2023-01-13T14:31:47Z	1739902555	2025-02-18T18:15:55Z	waistline-app	1743266950	2025-03-29T16:49:10Z	Mozzarella Schnittfest Gerieben 45% Fett								Gut & Gunstig	xx:gut-gunstig	gut-gunstig																			en:fr	en:france	France	Weizenmehl, RapsÃ¶l, Speisesalz, 1,7% Meersalz, Fefe, Gerstenmaizextrakt, SÃ¤ureregulator: Natrium - hydroxid; Backtriebnittel: Ammoniumcarbonate. Das Produkt kann Spuren von Sesam enthalten. DURCHSCHNITTLICHE NÃ„HRWERTE - pro %RM* 100g pro 100g Brennwert kJ/kcal 1630/385 19% Fett 3,7g 5% davon: - gesÃ¤ttigte FettsÃ¤uren 0,6g 3% Kohlenhydrate 74,0g 28% davon: - Zucker 2,4g 3% Ballaststoffe 3,9g 12,0g 24% EiweiÃŸ 3,9g 65% Salz *Referenzmenge fÃ¼r einen durchschnittlichen Erwachsenen (8400 kJ/2000 kcal) AP EDEKA KUNDEN UND ERNÃ„HRUNGSSERVICE 2509 (	en:weizenmehl,en:rapsol,en:speisesalz,en:meersalz,en:fefe,en:gerstenmaizextrakt,en:saureregulator,en:hydroxid,en:backtriebnittel,en:pro-rm-100g-pro-100g-brennwert-kj,en:kcal-1630,en:385-19-fett-3-7-5-davon,en:gesattigte-fettsauren-0-6-3-kohlenhydrate-74-28-davon,en:zucker-2-4-3-ballaststoffe-3-9-12-24-eiweiss-3-9-65-salz-referenzmenge-fur-einen-durchschnittlichen-erwachsenen,en:ap-edeka-kunden-und-ernahrungsservice-2509,en:sodium,en:minerals,en:ammoniumcarbonate,en:das-produkt-kann-spuren-von-sesam-enthalten,en:durchschnittliche-nahrwerte,en:8400-kj,en:2000-kcal	en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown									0					unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-to-be-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo to be selected,Ingredients photo to be selected,Front photo selected,Photos uploaded			unknown					1	top-75-percent-scans-2024,top-80-percent-scans-2024,top-85-percent-scans-2024,top-90-percent-scans-2024,top-50000-us-scans-2024,top-100000-us-scans-2024,top-country-us-scans-2024	0.4625	1739902503	2025-02-18T18:15:03Z			https://images.openfoodfacts.org/images/products/000/000/000/0063/front_en.12.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0063/front_en.12.200.jpg						332	1389		25	17.3																																				3	1														23				1.2		0.48																																							0																	
000000000114	http://world-en.openfoodfacts.org/product/000000000114/chocolate-n-3-jeff-de-bruges	kiliweb	1580066482	2020-01-26T19:21:22Z	1737247862	2025-01-19T00:51:02Z	smoothie-app	1743312145	2025-03-30T05:22:25Z	Chocolate n 3			80 g					Jeff de Bruges	xx:jeff-de-bruges	jeff-de-bruges									Point Vert, FabriquÃ© en France	en:green-dot,en:made-in-france	Green Dot,Made in France								France	en:france	France																	unknown		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo selected,Ingredients photo to be selected,Front photo selected,Photos uploaded			unknown		80			1	bottom-25-percent-scans-2022,bottom-20-percent-scans-2022,top-85-percent-scans-2022,top-90-percent-scans-2022,top-country-fr-scans-2022,top-75-percent-scans-2024,top-80-percent-scans-2024,top-85-percent-scans-2024,top-90-percent-scans-2024,top-country-fr-scans-2024	0.475	1737247860	2025-01-19T00:51:00Z			https://images.openfoodfacts.org/images/products/000/000/000/0114/front_fr.21.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0114/front_fr.21.200.jpg			https://images.openfoodfacts.org/images/products/000/000/000/0114/nutrition_fr.5.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0114/nutrition_fr.5.200.jpg	2415		2415		44	28																																				30	27														7.1				0.025		0.01																																																								
00000001	http://world-en.openfoodfacts.org/product/00000001/wild-norwegian-elite-omega-3-gems-carlson	inf	1634745456	2021-10-20T15:57:36Z	1744472659	2025-04-12T15:44:19Z	foodiq	1744472659	2025-04-12T15:44:19Z	Wild Norwegian Elite Omega-3 Gems			280gr. 320 Kapseln					Carlson	xx:carlson	carlson	NahrungsergÃ¤nzungsmittel	en:dietary-supplements	Dietary supplements	Spanien	en:spain	Spain			No gluten, Organic, Vegetarian, EU Organic, Kosher, No artificial flavors, No preservatives, Vegan, BG-BIO-22, Kosher-parve, Made in Germany, No lactose, en:no-additives	en:no-gluten,en:organic,en:vegetarian,en:eu-organic,en:kosher,en:no-artificial-flavors,en:no-preservatives,en:vegan,en:bg-bio-22,en:kosher-parve,en:made-in-germany,en:no-additives,en:no-lactose	No gluten,Organic,Vegetarian,EU Organic,Kosher,No artificial flavors,No preservatives,Vegan,BG-BIO-22,Kosher-parve,Made in Germany,No additives,No lactose								Allemagne, Ã‰tats-Unis, en:fr	en:france,en:germany,en:united-states	France,Germany,United States	beef gelatin, glycerin, water, natural lemon flavor, mixed tocopherols, anchovy, sardine, mackerel	en:beef-gelatin,en:animal,en:beef,en:e428,en:e422,en:water,en:natural-lemon-flavouring,en:flavouring,en:natural-flavouring,en:e306,en:anchovy,en:fish,en:oily-fish,en:sardine,en:mackerel	en:palm-oil-free,en:vegan,en:vegetarian						2g	2		3		en:e306,en:e422,en:e428	E306 - Tocopherol-rich extract,E422 - Glycerol,E428 - Gelatine		not-applicable	4	unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:packaging-photo-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:packaging-photo-selected,en:nutrition-photo-selected,en:ingredients-photo-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date completed,Packaging code to be completed,Characteristics to be completed,Origins completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos validated,Packaging photo selected,Nutrition photo selected,Ingredients photo selected,Front photo selected,Photos uploaded			unknown		280		en:energy-value-in-kcal-does-not-match-value-in-kj,en:energy-value-in-kcal-does-not-match-value-computed-from-other-nutrients,en:vegan-label-but-non-vegan-ingredient,en:vegetarian-label-but-non-vegetarian-ingredient	1	top-75-percent-scans-2024,top-80-percent-scans-2024,top-85-percent-scans-2024,top-90-percent-scans-2024,top-50000-us-scans-2024,top-100000-us-scans-2024,top-country-us-scans-2024	0.9	1744472628	2025-04-12T15:43:48Z	en:dietary-supplements	Dietary supplements	https://images.openfoodfacts.org/images/products/000/000/000/0001/front_en.300.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0001/front_en.300.200.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0001/ingredients_en.195.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0001/ingredients_en.195.200.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0001/nutrition_en.198.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0001/nutrition_en.198.200.jpg																																																																																																						0																	
0000000105	http://world-en.openfoodfacts.org/product/0000000105/paleta-gran-reserva-sierra-nevada-advocare	kiliweb	1572117743	2019-10-26T19:22:23Z	1738073570	2025-01-28T14:12:50Z		1743653496	2025-04-03T04:11:36Z	Paleta gran reserva - Sierra nevada-			750ml					AdvoCare	xx:advocare	advocare	Bebidas y preparaciones de bebidas, Bebidas	en:beverages-and-beverages-preparations,en:beverages	Beverages and beverages preparations,Beverages																Spanien, Germany	en:germany,en:spain	Germany,Spain	Thiamin, Biotin, Chromium, Garcinia cambogia fruit extract, Taurine, Green coffee fruit extract, Caffeine, Inositol, Citric Acid, Natural ,  Artificial Flavors, Sucralose, Spirulina Extract, Beta Carotene	en:thiamin,en:biotin,en:vitamins,en:chromium,en:minerals,en:garcinia-cambogia-fruit-extract,en:taurine,en:green-coffee-fruit-extract,en:caffeine,en:inositol,en:e330,en:natural,en:artificial-flavouring,en:flavouring,en:e955,en:spirulina-concentrate,en:algae,en:spirulina,en:e160ai,en:e160a	en:may-contain-palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown						5g	5		2		en:e330,en:e955	E330 - Citric acid,E955 - Sucralose		unknown	4	Beverages	Artificially sweetened beverages	en:artificially-sweetened-beverages	en:beverages,en:artificially-sweetened-beverages	Beverages,Artificially sweetened beverages	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-completed,en:expiration-date-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts to be completed,Ingredients completed,Expiration date completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo selected,Ingredients photo to be selected,Front photo selected,Photos uploaded			unknown		750			1	top-75-percent-scans-2024,top-80-percent-scans-2024,top-85-percent-scans-2024,top-90-percent-scans-2024,top-500-az-scans-2024,top-1000-az-scans-2024,top-5000-az-scans-2024,top-10000-az-scans-2024,top-50000-az-scans-2024,top-100000-az-scans-2024,top-country-az-scans-2024	0.675	1738073557	2025-01-28T14:12:37Z	en:beverages	Beverages	https://images.openfoodfacts.org/images/products/000/000/000/0105/front_es.21.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0105/front_es.21.200.jpg			https://images.openfoodfacts.org/images/products/000/000/000/0105/nutrition_es.5.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0105/nutrition_es.5.200.jpg																																																																																																						0.0113351004464306																	
00000002	http://world-en.openfoodfacts.org/product/00000002/filets-de-poulet-blanc-x2-lakanto	kiliweb	1722606455	2024-08-02T13:47:35Z	1741901006	2025-03-13T21:23:26Z	waistline-app	1741901006	2025-03-13T21:23:26Z	Filets de poulet blanc x2			240-400 g					Lakanto	lakanto	Lakanto	sauce tomates	en:condiments,en:sauces,en:tomato-sauces	Condiments,Sauces,Tomato sauces	Ã®le dâ€™OrlÃ©ans,QuÃ©bec,Canada	en:canada,en:quebec,fr:ile-d-orleans	Canada,QuÃ©bec,fr:ile-d-orleans	Ancenis	ancenis	Organic, EU Organic, French meat, Bee Friendly, French poultry, AB Agriculture Biologique, en:no-additives	en:organic,en:eu-organic,en:french-meat,en:bee-friendly,en:french-poultry,en:no-additives,fr:ab-agriculture-biologique	Organic,EU Organic,French meat,Bee Friendly,French poultry,No additives,AB Agriculture Biologique								Brasil	en:brazil	Brazil	Polvilho, Ã¡gua, sal, ovos, olÃ©o.	en:polvilho,en:agua,en:sal-tree,en:plant,en:ovos,en:oleo	en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown									0				3	c		Fat and sauces	Dressings and sauces	en:dressings-and-sauces	en:fats-and-sauces,en:dressings-and-sauces	Fats and sauces,Dressings and sauces	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:packaging-photo-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:packaging-photo-selected,en:nutrition-photo-selected,en:ingredients-photo-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos validated,Packaging photo selected,Nutrition photo selected,Ingredients photo selected,Front photo selected,Photos uploaded		92	a-plus	en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-moderate-quantity	400	org-le-picoreur-bodin-bio	en:energy-value-in-kcal-does-not-match-value-in-kj,en:energy-value-in-kcal-does-not-match-value-computed-from-other-nutrients	1	top-75-percent-scans-2024,top-80-percent-scans-2024,top-85-percent-scans-2024,top-90-percent-scans-2024,top-10000-in-scans-2024,top-50000-in-scans-2024,top-100000-in-scans-2024,top-country-in-scans-2024	0.8	1741901006	2025-03-13T21:23:26Z	en:tomato-sauces	Tomato sauces	https://images.openfoodfacts.org/images/products/000/000/000/0002/front_en.120.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0002/front_en.120.200.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0002/ingredients_en.122.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0002/ingredients_en.122.200.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0002/nutrition_en.75.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0002/nutrition_en.75.200.jpg	392	335	392		5.6	0.6																0		0																0	0	7.5	6.2											2.2			2.3				0.4		0.16		0					0												0				0.0001																0						3											
00000003	http://world-en.openfoodfacts.org/product/00000003/creatine-gummies-yi-nutrition	prepperapp	1716818343	2024-05-27T13:59:03Z	1742294254	2025-03-18T10:37:34Z	christos20	1743606245	2025-04-02T15:04:05Z	Creatine Gummies			700ml					YI Nutrition	xx:yi-nutrition	yi-nutrition	Flaxseed, en:bodybuilding-supplements	en:dietary-supplements,en:bodybuilding-supplements,en:flaxseed	Dietary supplements,Bodybuilding supplements,Flaxseed				Canada	canada	No alcohol	en:no-alcohol	No alcohol	DE MV-006 EC	de-mv-006-ec						Griechenland, Germany	en:germany,en:greece	Germany,Greece	Water, Corn Syrup, Pectin, Sodium Citrate, Citric Acid, Carnauba Wax, Organic Fruit Extract	en:water,en:corn-syrup,en:added-sugar,en:disaccharide,en:e440a,en:sodium-citrate,en:minerals,en:sodium,en:e330,en:e903,en:fruit-extract,en:extract	en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown						2g	2		4		en:e330,en:e331,en:e440,en:e903	E330 - Citric acid,E331 - Sodium citrates,E440 - Pectins,E903 - Carnauba wax		not-applicable	4	unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:packaging-photo-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:packaging-photo-selected,en:nutrition-photo-selected,en:ingredients-photo-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code completed,Characteristics to be completed,Origins to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos validated,Packaging photo selected,Nutrition photo selected,Ingredients photo selected,Front photo selected,Photos uploaded			unknown		700		en:energy-value-in-kcal-does-not-match-value-computed-from-other-nutrients	1	top-75-percent-scans-2024,top-80-percent-scans-2024,top-85-percent-scans-2024,top-90-percent-scans-2024,top-50000-es-scans-2024,top-100000-es-scans-2024,top-country-es-scans-2024	0.8	1740945020	2025-03-02T19:50:20Z	en:flaxseed	Flaxseed	https://images.openfoodfacts.org/images/products/000/000/000/0003/front_en.92.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0003/front_en.92.200.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0003/ingredients_en.74.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0003/ingredients_en.74.200.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0003/nutrition_en.76.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0003/nutrition_en.76.200.jpg																																																																																																						0																	
00000004	http://world-en.openfoodfacts.org/product/00000004/oreos	elcoco	1560176426	2019-06-10T14:20:26Z	1744192992	2025-04-09T10:03:12Z	roboto-app	1744192992	2025-04-09T10:03:12Z	Oreos			500g	Glas	en:glass	Glass		Oreos	xx:oreos	oreos	Nutrition drink mix	en:nutrition-drink-mix	Nutrition-drink-mix	Nizozemsko,Peru	en:netherlands,en:peru	Netherlands,Peru			Fair trade, Organic, EU Organic, Certified B Corporation, CH-BIO-006, FSC, FSC Mix, Soil Association Organic, en:no-preservatives	en:fair-trade,en:organic,en:eu-organic,en:no-preservatives,en:certified-b-corporation,en:ch-bio-006,en:fsc,en:fsc-mix,en:soil-association-organic	Fair trade,Organic,EU Organic,No preservatives,Certified B Corporation,CH-BIO-006,FSC,FSC Mix,Soil Association Organic						United Kingdom	Amazon	Brasilien, Germany	en:brazil,en:germany	Brazil,Germany	leite  egua	en:leite-egua	en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown	en:nuts,en:soybeans					0g	0		0				11	d		unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:origins-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-to-be-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:origins-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-selected,en:nutrition-photo-selected,en:ingredients-photo-selected,en:front-photo-to-be-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Origins completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos to be validated,Packaging photo selected,Nutrition photo selected,Ingredients photo selected,Front photo to be selected,Photos uploaded			unknown	en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity	500		en:energy-value-in-kcal-does-not-match-value-in-kj,en:energy-value-in-kj-does-not-match-value-computed-from-other-nutrients	1	top-75-percent-scans-2024,top-80-percent-scans-2024,top-85-percent-scans-2024,top-90-percent-scans-2024,top-50000-ch-scans-2024,top-100000-ch-scans-2024,top-country-ch-scans-2024	0.8875	1744091420	2025-04-08T05:50:20Z	en:nutrition-drink-mix	Nutrition-drink-mix			https://images.openfoodfacts.org/images/products/000/000/000/0004/ingredients_en.121.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0004/ingredients_en.121.200.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0004/nutrition_en.118.400.jpg	https://images.openfoodfacts.org/images/products/000/000/000/0004/nutrition_en.118.200.jpg	2401	100	2401		0	0																																		0	0	26	15											3			1				0		0																																							0						11											
